trip_id,route_id,service_id,direction_id,shape_id,trip_headsign,trip_short_name,wheelchair_accessible,bikes_allowed,block_id,trip_headsign_code
Weekday-Weekday-43-A-IB-1627-10588ec,43,Weekday,1,43-A-IB,To UF Health,43,0,0,,
Weekday-Weekday-10-A-OB-1130-105a012,10,Weekday,0,10-A-OB,To Santa Fe College,10,0,0,,
Reduced_Service-Weekday-12-A-OB-1320-106c3a0,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Saturday-Sa-1-A-IB-1715-10ca92c,1,Saturday,1,1-A-IB,To Downtown Station,1,0,0,,
Weekday-Weekday-23-A-IB-0930-10d23cf,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Weekday-Weekday-9-A-IB-1445-10e07c0,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-15-A-OB-1640-10e3b0f,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Reduced_Service-Weekday-9-A-IB-0852-10fe0cf,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-17-A-IB-1612-11020db,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Saturday-Sa-20-A-IB-1030-1131255,20,Saturday,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-23-A-IB-1100-113a027,23,Reduced_Service,1,23-A-IB,To Butler Plaza,23,0,0,,
Saturday-Sa-1-A-OB-1718-114a8ab,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-15-A-IB-0957-114d7e3,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-75-A-OB-1145-115913b,75,Weekday,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-37-A-IB-0900-1187dea,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Reduced_Service-Weekday-33-A-OB-1810-118febd,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Sunday-Su-38-A-IB-1054-11ac31e,38,Sunday,1,38-A-IB,To The Hub,38,0,0,,
Saturday-Sa-10-A-OB-0800-11f3ba0,10,Saturday,0,10-A-OB,To Santa Fe College,10,0,0,,
Saturday-Sa-33-A-IB-1520-11f6bd0,33,Saturday,1,33-A-IB,To Butler Plaza,33,0,0,,
Saturday-Sa-3-A-IB-1530-1230e82,3,Saturday,1,3-A-IB,To Downtown Station,3,0,0,,
Sunday-Su-9-A-OB-1453-124c8f6,9,Sunday,0,9-A-OB,To Hunters Run,9,0,0,,
Weekday-Weekday-20-A-OB-1806-12596b8,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-38-A-OB-1018-126a53f,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Saturday-Sa-7-A-IB-1330-128dd86,7,Saturday,1,7-A-IB,To Downtown Station,7,0,0,,
Saturday-Sa-7-A-IB-0930-12914f8,7,Saturday,1,7-A-IB,To Downtown Station,7,0,0,,
Weekday-Weekday-3-A-OB-0900-129daba,3,Weekday,0,3-A-OB,To Post Office,3,0,0,,
Weekday-Weekday-23-A-IB-1730-12ac5e0,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Reduced_Service-Weekday-38-A-IB-1742-12bff70,38,Reduced_Service,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-75-A-OB-1115-12cfbde,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-9-A-IB-1300-12d5d02,9,Weekday,1,9-A-IB,To The Hub,9,0,0,,
Sunday-Su-8-A-IB-1630-12de558,8,Sunday,1,8-A-IB,To UF Health,8,0,0,,
Weekday-Weekday-13-A-IB-2130-12e7282,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Sunday-Su-11-A-IB-1630-12fa5bb,11,Sunday,1,11-A-IB,To Downtown Station,11,0,0,,
Saturday-Sa-38-A-IB-0806-12fd4f4,38,Saturday,1,38-A-IB,To The Hub,38,0,0,,
Saturday-Sa-26-A-IB-0830-12fe09d,26,Saturday,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-38-A-OB-0742-131447e,38,Reduced_Service,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-37-A-IB-1600-1316b5f,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Weekday-Weekday-15-A-IB-1529-131a1aa,15,Weekday,1,15-A-IB,To Downtown Station,15,0,0,,
Sunday-Su-37-A-IB-1230-1341874,37,Sunday,1,37-A-IB,To Reitz Union,37,0,0,,
Weekday-Weekday-118-A-IB-1445-1345104,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Weekday-Weekday-20-A-IB-2230-1354cfa,20,Weekday,1,20-A-IB,To Oaks Mall,20,0,0,,
Weekday-Weekday-10-A-IB-1204-135d8a1,10,Weekday,1,10-A-IB,To Downtown Station,10,0,0,,
Weekday-Weekday-11-A-OB-1800-1365da4,11,Weekday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Weekday-Weekday-8-A-OB-0950-136930e,8,Weekday,0,8-A-OB,To N Walmart,8,0,0,,
Saturday-Sa-17-A-IB-1532-13818a1,17,Saturday,1,17-A-IB,To Beaty Towers,17,0,0,,
Weekday-Weekday-7-A-IB-1330-1398a80,7,Weekday,1,7-A-IB,To Downtown Station,7,0,0,,
Reduced_Service-Weekday-38-A-OB-0830-13a55bf,38,Reduced_Service,0,38-A-OB,To Gainesville Place,38,0,0,,
Saturday-Sa-13-A-IB-1450-13cf448,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-118-A-IB-0745-13dbac7,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Sunday-Su-17-A-OB-1150-13fede4,17,Sunday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-43-A-OB-1330-140035b,43,Reduced_Service,0,43-A-OB,To Santa Fe College,43,0,0,,
Weekday-Weekday-17-A-OB-1630-1400443,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-43-A-IB-1757-14011ad,43,Reduced_Service,1,43-A-IB,To UF Health,43,0,0,,
Weekday-Weekday-5-A-OB-1730-14047e9,5,Weekday,0,5-A-OB,To Oaks Mall,5,0,0,,
Reduced_Service-Weekday-23-A-IB-1900-1416c33,23,Reduced_Service,1,23-A-IB,To Butler Plaza,23,0,0,,
Weekday-Weekday-33-A-OB-1540-1419a85,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Reduced_Service-Weekday-52-A-OB-1400-141a55b,52,Reduced_Service,0,52-A-OB,To Jonesville,52,0,0,,
Saturday-Sa-1-A-OB-1118-1428d4b,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-5-A-IB-1732-1453d5e,5,Reduced_Service,1,5-A-IB,To Downtown Station,5,0,0,,
Reduced_Service-Weekday-75-A-IB-2130-1463e55,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Saturday-Sa-13-A-OB-1720-146db8d,13,Saturday,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-37-A-IB-1000-1485d94,37,Saturday,1,37-A-IB,To Reitz Union,37,0,0,,
Weekday-Weekday-43-A-OB-0900-148cb84,43,Weekday,0,43-A-OB,To Santa Fe College,43,0,0,,
Weekday-Weekday-12-A-IB-2052-14bbc6a,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-12-A-OB-1020-14bff89,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-37-A-OB-0925-14f7765,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-13-A-OB-1515-1519bc6,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-38-A-IB-1122-1525df4,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-8-A-IB-1715-1541481,8,Weekday,1,8-A-IB,To UF Health,8,0,0,,
Weekday-Weekday-17-A-OB-1750-155d360,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Saturday-Sa-43-A-IB-1242-15715f0,43,Saturday,1,43-A-IB,To UF Health,43,0,0,,
Sunday-Su-8-A-IB-1200-159523d,8,Sunday,1,8-A-IB,To UF Health,8,0,0,,
Weekday-Weekday-20-A-OB-1054-15b03c5,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Saturday-Sa-3-A-IB-1630-15c4d56,3,Saturday,1,3-A-IB,To Downtown Station,3,0,0,,
Reduced_Service-Weekday-38-A-IB-0806-15ca7aa,38,Reduced_Service,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-12-A-IB-1952-15cc561,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-52-A-IB-1000-15e0c48,52,Weekday,1,52-A-IB,To Reitz Union,52,0,0,,
Reduced_Service-Weekday-13-A-OB-1655-15fe028,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-1-A-OB-1100-16227de,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-15-A-IB-0827-1632fcf,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Weekday-Weekday-52-A-OB-1600-1642b70,52,Weekday,0,52-A-OB,To Jonesville,52,0,0,,
Weekday-Weekday-76-A-OB-1000-1644621,76,Weekday,0,76-A-OB,To Haile Village Center,76,0,0,,
Reduced_Service-Weekday-8-A-IB-1030-169cd9d,8,Reduced_Service,1,8-A-IB,To UF Health,8,0,0,,
Reduced_Service-Weekday-13-A-IB-1130-16bedb4,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Sunday-Su-9-A-OB-1108-176cf13,9,Sunday,0,9-A-OB,To Hunters Run,9,0,0,,
Saturday-Sa-8-A-OB-1120-1774e9f,8,Saturday,0,8-A-OB,To N Walmart,8,0,0,,
Reduced_Service-Weekday-38-A-OB-1406-179b89e,38,Reduced_Service,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-23-A-IB-1500-179d462,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Weekday-Weekday-118-A-OB-1510-17b6da1,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Weekday-Weekday-38-A-OB-1818-17c3958,38,Weekday,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-11-A-OB-0600-17d6c99,11,Weekday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Weekday-Weekday-33-A-OB-1655-17e3d69,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Saturday-Sa-20-A-OB-0842-17fc41b,20,Saturday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-6-A-OB-1600-180fa0e,6,Weekday,0,6-A-OB,To N Walmart,6,0,0,,
Reduced_Service-Weekday-37-A-OB-1825-1813526,37,Reduced_Service,0,37-A-OB,To Butler Plaza,37,0,0,,
Saturday-Sa-13-A-IB-1540-181f52e,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-9-A-IB-1730-182f341,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-1-A-OB-0930-1847917,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-13-A-IB-1835-1852752,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-33-A-IB-1340-18613ca,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-12-A-IB-1537-18aba29,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Weekday-Weekday-118-A-OB-0825-18b1559,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Weekday-Weekday-75-A-OB-1115-18b5f78,75,Weekday,0,75-A-OB,To Butler Plaza,75,0,0,,
Saturday-Sa-5-A-IB-1012-18d3830,5,Saturday,1,5-A-IB,To Downtown Station,5,0,0,,
Reduced_Service-Weekday-13-A-IB-0745-18d8b96,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Sunday-Su-26-A-IB-1030-18eeade,26,Sunday,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-5-A-IB-1812-18f0096,5,Reduced_Service,1,5-A-IB,To Downtown Station,5,0,0,,
Weekday-Weekday-5-A-IB-0812-1909cb2,5,Weekday,1,5-A-IB,To Downtown Station,5,0,0,,
Reduced_Service-Weekday-13-A-OB-1745-191964c,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-10-A-IB-1130-1921e41,10,Saturday,1,10-A-IB,To Downtown Station,10,0,0,,
Weekday-Weekday-12-A-IB-1207-1927a8d,12,Weekday,1,12-A-IB,To The Hub,12,0,0,,
Saturday-Sa-13-A-IB-1810-192da3e,13,Saturday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-26-A-IB-1717-1945dd2,26,Weekday,1,26-A-IB,To Downtown Station,26,0,0,,
Reduced_Service-Weekday-15-A-OB-0700-194801a,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Reduced_Service-Weekday-15-A-IB-1749-1951bec,15,Reduced_Service,1,15-A-IB,To Downtown Station,15,0,0,,
Reduced_Service-Weekday-12-A-IB-0622-196a625,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-1-A-OB-1530-1976b19,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-10-A-IB-1900-197f765,10,Reduced_Service,1,10-A-IB,To Downtown Station,10,0,0,,
Sunday-Su-8-A-IB-1030-1983263,8,Sunday,1,8-A-IB,To UF Health,8,0,0,,
Reduced_Service-Weekday-12-A-OB-1220-19a151d,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-3-A-IB-1030-19a528d,3,Weekday,1,3-A-IB,To Downtown Station,3,0,0,,
Reduced_Service-Weekday-26-A-IB-1827-19a897c,26,Reduced_Service,1,26-A-IB,To Downtown Station,26,0,0,,
Weekday-Weekday-10-A-IB-1054-19b0b22,10,Weekday,1,10-A-IB,To Downtown Station,10,0,0,,
Reduced_Service-Weekday-37-A-IB-0900-19bee45,37,Reduced_Service,1,37-A-IB,To Reitz Union,37,0,0,,
Sunday-Su-13-A-OB-1540-19c29b3,13,Sunday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-5-A-OB-1210-19dbe1e,5,Weekday,0,5-A-OB,To Oaks Mall,5,0,0,,
Weekday-Weekday-1-A-OB-1624-19e08f7,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-75-A-OB-1245-19feb9c,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-17-A-OB-1050-1a050c6,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-15-A-OB-0600-1a15ec8,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Weekday-Weekday-17-A-OB-2150-1a19c6e,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-17-A-IB-1152-1a28735,17,Weekday,1,17-A-IB,To Beaty Towers,17,0,0,,
Sunday-Su-12-A-OB-1020-1a2e74d,12,Sunday,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-6-A-OB-1900-1a54cf8,6,Weekday,0,6-A-OB,To N Walmart,6,0,0,,
Saturday-Sa-1-A-OB-1530-1a5abf9,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-37-A-IB-1900-1a74464,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Sunday-Su-17-A-OB-1350-1a75137,17,Sunday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-38-A-IB-1626-1a7d27c,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-38-A-IB-1654-1a902c9,38,Reduced_Service,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-10-A-OB-1130-1a977d7,10,Reduced_Service,0,10-A-OB,To Santa Fe College,10,0,0,,
Reduced_Service-Weekday-13-A-OB-1630-1aaa9ea,13,Reduced_Service,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-13-A-OB-1400-1ac5a37,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Weekday-Weekday-15-A-OB-1530-1ac622d,15,Weekday,0,15-A-OB,To NW 13th St,15,0,0,,
Reduced_Service-Weekday-12-A-IB-1522-1afd177,12,Reduced_Service,1,12-A-IB,To The Hub,12,0,0,,
Saturday-Sa-17-A-OB-1430-1b01e4e,17,Saturday,0,17-A-OB,To Downtown Station,17,0,0,,
Reduced_Service-Weekday-13-A-IB-0835-1b12a2c,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-12-A-OB-2020-1b13fc2,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-33-A-OB-2105-1b18924,33,Reduced_Service,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-118-A-IB-1600-1b22c9e,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Saturday-Sa-1-A-OB-0930-1b2c863,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-17-A-OB-1230-1b49da9,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Weekday-Weekday-33-A-IB-1520-1b4c2e3,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-15-A-OB-1715-1b69c46,15,Reduced_Service,0,15-A-OB,To NW 13th St,15,0,0,,
Sunday-Su-38-A-IB-1718-1b94297,38,Sunday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-11-A-OB-1700-1b9d208,11,Reduced_Service,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Reduced_Service-Weekday-38-A-OB-1006-1bb4035,38,Reduced_Service,0,38-A-OB,To Gainesville Place,38,0,0,,
Weekday-Weekday-38-A-IB-2218-1bc0bcc,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Saturday-Sa-37-A-OB-0955-1bfe1d0,37,Saturday,0,37-A-OB,To Butler Plaza,37,0,0,,
Reduced_Service-Weekday-75-A-IB-1830-1c056a7,75,Reduced_Service,1,75-A-IB,To Oaks Mall,75,0,0,,
Reduced_Service-Weekday-75-A-OB-0945-1c2caf8,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Saturday-Sa-15-A-OB-1310-1c44e74,15,Saturday,0,15-A-OB,To NW 13th St,13,0,0,,
Weekday-Weekday-17-A-IB-1012-1c6490e,17,Weekday,1,17-A-IB,To Beaty Towers,17,0,0,,
Sunday-Su-20-A-OB-1106-1c758f0,20,Sunday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-38-A-IB-1006-1c81e79,38,Weekday,1,38-A-IB,To The Hub,38,0,0,,
Reduced_Service-Weekday-20-A-IB-1754-1c8afc0,20,Reduced_Service,1,20-A-IB,To Oaks Mall,20,0,0,,
Reduced_Service-Weekday-11-A-IB-1230-1c96b4e,11,Reduced_Service,1,11-A-IB,To Downtown Station,11,0,0,,
Sunday-Su-38-A-IB-1142-1c9ad15,38,Sunday,1,38-A-IB,To The Hub,38,0,0,,
Weekday-Weekday-118-A-OB-1340-1c9edf1,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Saturday-Sa-43-A-OB-1330-1cd9454,43,Saturday,0,43-A-OB,To Santa Fe College,43,0,0,,
Weekday-Weekday-78-A-OB-1100-1cdda8b,78,Weekday,0,78-A-OB,To Butler Plaza,78,0,0,,
Weekday-Weekday-7-A-OB-1800-1d17f90,7,Weekday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Weekday-Weekday-37-A-IB-0945-1d2719d,37,Weekday,1,37-A-IB,To Reitz Union,37,0,0,,
Saturday-Sa-12-A-IB-1352-1d3a4d5,12,Saturday,1,12-A-IB,To The Hub,12,0,0,,
Reduced_Service-Weekday-75-A-OB-1715-1dde34b,75,Reduced_Service,0,75-A-OB,To Butler Plaza,75,0,0,,
Weekday-Weekday-6-A-IB-1228-1df54a5,6,Weekday,1,6-A-IB,To Downtown Station,6,0,0,,
Saturday-Sa-7-A-OB-0800-1e0fd99,7,Saturday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Weekday-Weekday-9-A-OB-0738-1e111fa,9,Weekday,0,9-A-OB,To Hunters Run,9,0,0,,
Saturday-Sa-9-A-IB-1130-1e1914d,9,Saturday,1,9-A-IB,To The Hub,9,0,0,,
Reduced_Service-Weekday-20-A-OB-1654-1e3b003,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-17-A-IB-1452-1e3f93e,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Saturday-Sa-33-A-IB-0815-1e415c0,33,Saturday,1,33-A-IB,To Butler Plaza,33,0,0,,
Reduced_Service-Weekday-20-A-OB-0830-1e4c373,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-13-A-IB-1655-1e70419,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-11-A-OB-2200-1e71eed,11,Weekday,0,11-A-OB,To Eastwood Meadows,11,0,0,,
Reduced_Service-Weekday-12-A-OB-0650-1e95242,12,Reduced_Service,0,12-A-OB,To Dollar General,12,0,0,,
Reduced_Service-Weekday-20-A-OB-1518-1e9f0de,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-20-A-OB-1606-1ea367b,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Reduced_Service-Weekday-52-A-OB-1600-1ea4c58,52,Reduced_Service,0,52-A-OB,To Jonesville,52,0,0,,
Weekday-Weekday-13-A-IB-1502-1ea84f8,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-3-A-OB-1300-1eadca1,3,Weekday,0,3-A-OB,To Post Office,3,0,0,,
Saturday-Sa-17-A-IB-0932-1ebb924,17,Saturday,1,17-A-IB,To Beaty Towers,17,0,0,,
Reduced_Service-Weekday-9-A-OB-1900-1eed097,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Reduced_Service-Weekday-9-A-OB-0808-1f1ca2b,9,Reduced_Service,0,9-A-OB,To Hunters Run,9,0,0,,
Saturday-Sa-1-A-IB-1415-1f46699,1,Saturday,1,1-A-IB,To Downtown Station,1,0,0,,
Saturday-Sa-1-A-OB-0706-1f50024,1,Saturday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-9-A-IB-1900-1f518f9,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Sunday-Su-5-A-OB-1250-1f57f5f,5,Sunday,0,5-A-OB,To Oaks Mall,5,0,0,,
Reduced_Service-Weekday-17-A-IB-0852-1f6cdfb,17,Reduced_Service,1,17-A-IB,To Beaty Towers,17,0,0,,
Reduced_Service-Weekday-43-A-IB-1112-1f7e4c9,43,Reduced_Service,1,43-A-IB,To UF Health,43,0,0,,
Weekday-Weekday-20-A-OB-0806-1f9541f,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-23-A-IB-1030-1f9a4f0,23,Weekday,1,23-A-IB,To Butler Plaza,23,0,0,,
Sunday-Su-5-A-IB-1612-1fa6b9d,5,Sunday,1,5-A-IB,To Downtown Station,5,0,0,,
Weekday-Weekday-33-A-OB-1425-1fa7328,33,Weekday,0,33-A-OB,To The Hub,33,0,0,,
Weekday-Weekday-15-A-OB-1420-1fedace,15,Weekday,0,15-A-OB,To NW 13th St,15,0,0,,
Weekday-Weekday-37-A-OB-1955-1ffcbbb,37,Weekday,0,37-A-OB,To Butler Plaza,37,0,0,,
Weekday-Weekday-7-A-OB-1500-2018b0c,7,Weekday,0,7-A-OB,To Eastwood Meadows,7,0,0,,
Reduced_Service-Weekday-6-A-OB-1800-202ca1b,6,Reduced_Service,0,6-A-OB,To N Walmart,6,0,0,,
Weekday-Weekday-17-A-OB-1010-203baee,17,Weekday,0,17-A-OB,To Downtown Station,17,0,0,,
Saturday-Sa-12-A-OB-1620-2097f97,12,Saturday,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-33-A-IB-1352-209b5e0,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Saturday-Sa-12-A-OB-1120-20a192d,12,Saturday,0,12-A-OB,To Dollar General,12,0,0,,
Weekday-Weekday-13-A-OB-1052-20c2c6f,13,Weekday,0,13-A-OB,To Alight Apts,13,0,0,,
Saturday-Sa-5-A-OB-1850-20ce184,5,Saturday,0,5-A-OB,To Oaks Mall,5,0,0,,
Weekday-Weekday-78-A-OB-0800-20e95fa,78,Weekday,0,78-A-OB,To Butler Plaza,78,0,0,,
Weekday-Weekday-118-A-OB-0840-21310ab,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Reduced_Service-Weekday-20-A-OB-0718-214101d,20,Reduced_Service,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-118-A-IB-1245-216de63,118,Weekday,1,118-A-IB,To The Hub,118,0,0,,
Weekday-Weekday-1-A-OB-1906-217fa46,1,Weekday,0,1-A-OB,To Butler Plaza,1,0,0,,
Reduced_Service-Weekday-38-A-OB-0654-21841ed,38,Reduced_Service,0,38-A-OB,To Gainesville Place,38,0,0,,
Sunday-Su-33-A-OB-1310-21868d0,33,Sunday,0,33-A-OB,To The Hub,33,0,0,,
Sunday-Su-8-A-OB-1420-21b796b,8,Sunday,0,8-A-OB,To N Walmart,8,0,0,,
Reduced_Service-Weekday-10-A-OB-1020-21c52b7,10,Reduced_Service,0,10-A-OB,To Santa Fe College,10,0,0,,
Reduced_Service-Weekday-9-A-IB-1815-21c8070,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
Weekday-Weekday-20-A-OB-0954-21d8acc,20,Weekday,0,20-A-OB,To Reitz Union,20,0,0,,
Weekday-Weekday-118-A-OB-0955-21e0c25,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Weekday-Weekday-23-A-OB-1700-2209cff,23,Weekday,0,23-A-OB,To Santa Fe College,23,0,0,,
Reduced_Service-Weekday-13-A-IB-0900-221c4b0,13,Reduced_Service,1,13-A-IB,To US 441,13,0,0,,
Weekday-Weekday-118-A-OB-1225-2231793,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Reduced_Service-Weekday-1-A-OB-2018-225529c,1,Reduced_Service,0,1-A-OB,To Butler Plaza,1,0,0,,
Weekday-Weekday-33-A-IB-1237-226a07a,33,Weekday,1,33-A-IB,To Butler Plaza,33,0,0,,
Weekday-Weekday-13-A-IB-0835-226d116,13,Weekday,1,13-A-IB,To US 441,13,0,0,,
Reduced_Service-Weekday-23-A-IB-1600-226fe98,23,Reduced_Service,1,23-A-IB,To Butler Plaza,23,0,0,,
Weekday-Weekday-118-A-OB-0925-2282320,118,Weekday,0,118-A-OB,To Cultural Plaza,118,0,0,,
Saturday-Sa-10-A-IB-1630-2286cc2,10,Saturday,1,10-A-IB,To Downtown Station,10,0,0,,
Reduced_Service-Weekday-9-A-IB-2200-22902ac,9,Reduced_Service,1,9-A-IB,To The Hub,9,0,0,,
